Node1,Node2,Ollivier-Ricci Curvature
0,1,0.0
0,2,0.0
0,3,0.0
0,7,0.0
0,8,0.0
0,9,0.0
0,14,0.0
0,15,0.0
0,16,0.0
0,17,0.0
0,23,0.0
0,27,0.0
0,29,0.0
0,40,0.0
0,48,0.0
0,49,0.0
0,50,0.0
0,54,0.0
0,58,0.0
0,63,0.0
0,64,0.0
0,65,0.0
0,87,0.0
0,88,0.0
0,93,0.0
0,106,0.0
0,109,0.0
0,161,0.0
0,197,0.0
0,216,0.0
0,218,0.0
0,225,0.0
0,226,0.0
0,233,0.0
0,249,0.0
0,256,0.0
0,279,0.0
0,286,0.0
0,301,0.0
0,342,0.0
0,351,0.0
0,383,0.0
0,384,0.0
0,398,0.0
0,405,0.0
0,447,0.0
0,461,0.0
0,482,0.0
0,526,0.0
0,531,0.0
0,576,0.0
0,579,0.0
0,583,0.0
0,643,0.0
0,672,0.0
0,696,0.0
0,761,0.0
0,863,0.0
0,866,0.0
0,912,0.0
0,918,0.0
0,954,0.0
0,983,0.0
0,986,0.0
0,1020,0.0
0,1070,0.0
0,1083,0.0
0,1092,0.0
0,1110,0.0
0,1164,0.0
0,1171,0.0
0,1192,0.0
0,1212,0.0
0,1216,0.0
0,1253,0.0
0,1382,0.0
0,1404,0.0
0,1541,0.0
0,1605,0.0
0,1755,0.0
0,1842,0.0
0,1864,0.0
0,1880,0.0
0,1887,0.0
0,1966,0.0
0,2050,0.0
0,2144,0.0
0,2146,0.0
0,2229,0.0
0,2251,0.0
0,2313,0.0
0,2339,0.0
0,2341,0.0
0,2348,0.0
0,2378,0.0
0,2379,0.0
0,2398,0.0
0,2419,0.0
0,2434,0.0
0,2510,0.0
0,2614,0.0
0,2757,0.0
0,2840,0.0
0,2909,0.0
0,2948,0.0
0,3159,0.0
0,3219,0.0
0,3222,0.0
0,3320,0.0
0,3407,0.0
0,3545,0.0
0,3696,0.0
0,3702,0.0
0,4016,0.0
0,4080,0.0
0,4114,0.0
0,4136,0.0
0,4272,0.0
0,4516,0.0
0,4526,0.0
0,4568,0.0
0,4741,0.0
0,4777,0.0
0,4782,0.0
0,4821,0.0
0,4838,0.0
0,4893,0.0
0,5026,0.0
0,5065,0.0
0,5073,0.0
0,5082,0.0
0,5158,0.0
0,5268,0.0
0,5320,0.0
0,5334,0.0
0,5395,0.0
0,5436,0.0
0,5459,0.0
0,5497,0.0
0,5615,0.0
0,5718,0.0
0,5743,0.0
0,5814,0.0
0,5819,0.0
0,6034,0.0
0,6142,0.0
0,6316,0.0
0,6412,0.0
0,6440,0.0
0,6453,0.0
0,6496,0.0
0,6498,0.0
0,6531,0.0
0,6574,0.0
0,6651,0.0
0,6738,0.0
0,6779,0.0
0,6922,0.0
0,7110,0.0
0,7141,0.0
0,7312,0.0
0,7321,0.0
0,7374,0.0
0,7559,0.0
0,7613,0.0
0,7886,0.0
0,7925,0.0
0,7945,0.0
0,7966,0.0
0,7969,0.0
0,7984,0.0
0,8044,0.0
0,8436,0.0
0,8587,0.0
0,8692,0.0
0,8882,0.0
0,9056,0.0
0,9096,0.0
0,9134,0.0
0,9291,0.0
0,9389,0.0
0,9412,0.0
0,9650,0.0
0,9789,0.0
0,9976,0.0
1,4,0.0
1,6,0.0
1,22,0.0
1,30,0.0
1,44,0.0
1,107,0.0
1,117,0.0
1,123,0.0
1,139,0.0
1,147,0.0
1,220,0.0
1,318,0.0
1,344,0.0
1,350,0.0
1,398,0.0
1,420,0.0
1,454,0.0
1,587,0.0
1,654,0.0
1,670,0.0
1,774,0.0
1,878,0.0
1,1094,0.0
1,1112,0.0
1,1445,0.0
1,1620,0.0
1,1647,0.0
1,1743,0.0
1,1765,0.0
1,1767,0.0
1,2375,0.0
1,2376,0.0
1,2438,0.0
1,2496,0.0
1,2592,0.0
1,2700,0.0
1,3357,0.0
1,3380,0.0
1,3478,0.0
1,3491,0.0
1,3534,0.0
1,3619,0.0
1,3816,0.0
1,3841,0.0
1,3859,0.0
1,4183,0.0
1,4188,0.0
1,4197,0.0
1,4272,0.0
1,4376,0.0
1,4582,0.0
1,4678,0.0
1,4996,0.0
1,5384,0.0
1,5466,0.0
1,5787,0.0
1,6036,0.0
1,6309,0.0
1,6350,0.0
1,6647,0.0
1,6679,0.0
1,7070,0.0
1,7259,0.0
1,7262,0.0
1,7477,0.0
1,7513,0.0
1,7526,0.0
1,7709,0.0
1,7839,0.0
1,7840,0.0
1,7855,0.0
1,8160,0.0
1,8316,0.0
1,8339,0.0
1,8651,0.0
1,9012,0.0
1,9316,0.0
1,9422,0.0
1,9687,0.0
1,9702,0.0
1,9718,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,7,0.0
2,9,0.0
2,10,0.0
2,11,0.0
2,12,0.0
2,14,0.0
2,15,0.0
2,18,0.0
2,19,0.0
2,21,0.0
2,22,0.0
2,23,0.0
2,35,0.0
2,37,0.0
2,38,0.0
2,49,0.0
2,51,0.0
2,52,0.0
2,53,0.0
2,63,0.0
2,74,0.0
2,75,0.0
2,79,0.0
2,86,0.0
2,91,0.0
2,105,0.0
2,109,0.0
2,114,0.0
2,117,0.0
2,119,0.0
2,128,0.0
2,147,0.0
2,149,0.0
2,151,0.0
2,179,0.0
2,208,0.0
2,211,0.0
2,232,0.0
2,251,0.0
2,276,0.0
2,284,0.0
2,290,0.0
2,299,0.0
2,302,0.0
2,312,0.0
2,353,0.0
2,360,0.0
2,407,0.0
2,432,0.0
2,450,0.0
2,457,0.0
2,467,0.0
2,513,0.0
2,529,0.0
2,545,0.0
2,572,0.0
2,582,0.0
2,598,0.0
2,604,0.0
2,652,0.0
2,685,0.0
2,687,0.0
2,716,0.0
2,726,0.0
2,732,0.0
2,747,0.0
2,757,0.0
2,790,0.0
2,801,0.0
2,834,0.0
2,837,0.0
2,847,0.0
2,851,0.0
2,889,0.0
2,898,0.0
2,928,0.0
2,932,0.0
2,938,0.0
2,959,0.0
2,977,0.0
2,982,0.0
2,987,0.0
2,989,0.0
2,1007,0.0
2,1013,0.0
2,1016,0.0
2,1025,0.0
2,1027,0.0
2,1094,0.0
2,1132,0.0
2,1139,0.0
2,1190,0.0
2,1193,0.0
2,1243,0.0
2,1352,0.0
2,1361,0.0
2,1370,0.0
2,1378,0.0
2,1397,0.0
2,1412,0.0
2,1446,0.0
2,1453,0.0
2,1462,0.0
2,1471,0.0
2,1483,0.0
2,1497,0.0
2,1532,0.0
2,1540,0.0
2,1551,0.0
2,1555,0.0
2,1588,0.0
2,1591,0.0
2,1614,0.0
2,1621,0.0
2,1626,0.0
2,1636,0.0
2,1689,0.0
2,1708,0.0
2,1723,0.0
2,1733,0.0
2,1749,0.0
2,1773,0.0
2,1776,0.0
2,1777,0.0
2,1778,0.0
2,1799,0.0
2,1836,0.0
2,1854,0.0
2,1885,0.0
2,1931,0.0
2,1947,0.0
2,1958,0.0
2,1964,0.0
2,1974,0.0
2,1985,0.0
2,2036,0.0
2,2040,0.0
2,2061,0.0
2,2075,0.0
2,2097,0.0
2,2180,0.0
2,2208,0.0
2,2245,0.0
2,2301,0.0
2,2303,0.0
2,2336,0.0
2,2385,0.0
2,2387,0.0
2,2453,0.0
2,2460,0.0
2,2468,0.0
2,2500,0.0
2,2517,0.0
2,2675,0.0
2,2703,0.0
2,2708,0.0
2,2799,0.0
2,2807,0.0
2,2816,0.0
2,2916,0.0
2,2921,0.0
2,2951,0.0
2,3006,0.0
2,3041,0.0
2,3051,0.0
2,3107,0.0
2,3128,0.0
2,3244,0.0
2,3296,0.0
2,3298,0.0
2,3350,0.0
2,3362,0.0
2,3410,0.0
2,3423,0.0
2,3447,0.0
2,3466,0.0
2,3473,0.0
2,3500,0.0
2,3637,0.0
2,3645,0.0
2,3663,0.0
2,3709,0.0
2,3731,0.0
2,3736,0.0
2,3838,0.0
2,3933,0.0
2,3945,0.0
2,4010,0.0
2,4044,0.0
2,4069,0.0
2,4076,0.0
2,4089,0.0
2,4092,0.0
2,4126,0.0
2,4170,0.0
2,4172,0.0
2,4197,0.0
2,4217,0.0
2,4355,0.0
2,4388,0.0
2,4484,0.0
2,4518,0.0
2,4646,0.0
2,4679,0.0
2,4922,0.0
2,4986,0.0
2,5007,0.0
2,5068,0.0
2,5176,0.0
2,5266,0.0
2,5313,0.0
2,5336,0.0
2,5346,0.0
2,5363,0.0
2,5373,0.0
2,5463,0.0
2,5601,0.0
2,5620,0.0
2,5642,0.0
2,5656,0.0
2,5700,0.0
2,5776,0.0
2,5834,0.0
2,5858,0.0
2,5944,0.0
2,5953,0.0
2,5973,0.0
2,6078,0.0
2,6119,0.0
2,6120,0.0
2,6205,0.0
2,6289,0.0
2,6298,0.0
2,6305,0.0
2,6326,0.0
2,6403,0.0
2,6478,0.0
2,6546,0.0
2,6618,0.0
2,6683,0.0
2,6686,0.0
2,6856,0.0
2,6941,0.0
2,6970,0.0
2,7031,0.0
2,7153,0.0
2,7165,0.0
2,7168,0.0
2,7269,0.0
2,7283,0.0
2,7285,0.0
2,7302,0.0
2,7303,0.0
2,7340,0.0
2,7360,0.0
2,7393,0.0
2,7427,0.0
2,7484,0.0
2,7498,0.0
2,7658,0.0
2,7708,0.0
2,7769,0.0
2,7811,0.0
2,7856,0.0
2,7870,0.0
2,8024,0.0
2,8050,0.0
2,8056,0.0
2,8076,0.0
2,8147,0.0
2,8223,0.0
2,8368,0.0
2,8381,0.0
2,8611,0.0
2,8629,0.0
2,8652,0.0
2,8660,0.0
2,8755,0.0
2,8771,0.0
2,8777,0.0
2,8844,0.0
2,8887,0.0
2,8993,0.0
2,9009,0.0
2,9168,0.0
2,9196,0.0
2,9222,0.0
2,9281,0.0
2,9292,0.0
2,9299,0.0
2,9320,0.0
2,9324,0.0
2,9388,0.0
2,9450,0.0
2,9519,0.0
2,9563,0.0
2,9604,0.0
2,9739,0.0
2,9806,0.0
2,9879,0.0
2,9891,0.0
2,9927,0.0
3,13,0.0
3,44,0.0
3,59,0.0
3,88,0.0
3,108,0.0
3,129,0.0
3,568,0.0
3,846,0.0
3,1465,0.0
3,2262,0.0
3,2407,0.0
3,2511,0.0
3,3091,0.0
3,3108,0.0
3,3441,0.0
3,4414,0.0
3,4425,0.0
3,4951,0.0
3,5129,0.0
3,5467,0.0
3,6400,0.0
3,7284,0.0
3,7333,0.0
3,8064,0.0
3,9096,0.0
7,34,0.0
7,40,0.0
7,47,0.0
7,125,0.0
7,195,0.0
7,239,0.0
7,287,0.0
7,363,0.0
7,410,0.0
7,422,0.0
7,514,0.0
7,624,0.0
7,625,0.0
7,763,0.0
7,836,0.0
