Node1,Node2,Bakry-Émery Curvature
0,1,-124.5
0,2,-163.5
0,3,-178.5
0,4,-149.5
0,5,-172.5
0,7,-137.0
0,8,-246.5
0,9,-140.5
0,10,-131.5
0,11,-128.0
0,17,-167.0
0,35,-114.5
0,41,-114.5
0,42,-171.0
0,59,-111.0
0,67,-113.0
0,75,-122.0
0,86,-102.5
0,98,-100.5
0,105,-116.5
0,113,-106.0
0,130,-114.0
0,159,-122.0
0,162,-137.0
0,167,-100.5
0,206,-108.5
0,225,-105.5
0,282,-107.5
0,283,-102.5
0,305,-112.0
0,340,-110.5
0,350,-107.5
0,363,-105.0
0,371,-108.5
0,384,-105.5
0,395,-101.0
0,396,-107.0
0,424,-104.5
0,442,-103.0
0,478,-104.5
0,490,-104.5
0,507,-100.5
0,514,-102.0
0,548,-103.0
0,623,-105.5
0,633,-110.0
0,643,-101.5
0,714,-108.0
0,728,-99.0
0,736,-100.5
0,770,-99.5
0,977,-106.5
0,987,-104.5
0,1026,-104.0
0,1057,-102.5
0,1061,-104.5
0,1082,-104.0
0,1089,-101.0
0,1099,-101.0
0,1156,-102.0
0,1161,-101.5
0,1178,-99.5
0,1188,-103.0
0,1213,-102.5
0,1229,-101.5
0,1233,-106.0
0,1372,-99.0
0,1412,-100.0
0,1467,-100.0
0,1489,-99.5
0,1527,-102.0
0,1571,-99.5
0,1597,-105.0
0,1608,-101.0
0,1658,-107.0
0,1705,-101.5
0,1783,-101.0
0,1803,-101.5
0,1820,-99.0
0,1936,-102.0
0,1963,-102.0
0,1994,-100.5
0,2032,-101.0
0,2138,-100.0
0,2175,-101.0
0,2196,-99.5
0,2306,-100.5
0,2308,-102.5
0,2357,-100.5
0,2368,-99.5
0,2480,-102.5
0,2486,-99.0
0,2556,-102.0
0,2599,-99.5
0,2645,-99.5
0,2690,-101.5
0,2877,-101.0
0,2897,-101.0
0,2930,-101.0
0,2948,-99.0
0,2997,-100.0
0,2998,-99.5
0,3044,-99.5
0,3083,-101.0
0,3130,-101.5
0,3259,-99.5
0,3358,-100.5
0,3380,-99.0
0,3381,-100.0
0,3446,-100.5
0,3557,-101.5
0,3608,-100.0
0,3674,-101.0
0,3771,-99.0
0,3803,-99.0
0,3813,-100.5
0,3932,-100.0
0,4018,-99.5
0,4168,-100.5
0,4180,-100.5
0,4279,-100.5
0,4287,-103.0
0,4381,-99.0
0,4425,-99.0
0,4480,-99.5
0,4516,-100.0
0,4614,-99.0
0,4715,-99.5
0,4731,-100.0
0,4844,-102.0
0,4869,-100.5
0,4949,-99.0
0,4975,-99.0
0,5119,-100.0
0,5139,-99.0
0,5161,-99.0
0,5171,-99.0
0,5181,-99.5
0,5214,-99.0
0,5340,-99.5
0,5482,-99.0
0,5520,-99.0
0,5549,-100.0
0,5630,-99.0
0,5705,-99.0
0,5863,-99.5
0,5914,-101.5
