Node1,Node2,Ollivier-Ricci Curvature
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,6,0.0
0,7,0.0
0,10,0.0
0,12,0.0
0,13,0.0
0,35,0.0
0,36,0.0
0,37,0.0
0,40,0.0
0,47,0.0
0,53,0.0
0,58,0.0
0,63,0.0
0,69,0.0
0,75,0.0
0,82,0.0
0,83,0.0
0,93,0.0
0,99,0.0
0,104,0.0
0,108,0.0
0,109,0.0
0,111,0.0
0,114,0.0
0,124,0.0
0,129,0.0
0,132,0.0
0,133,0.0
0,137,0.0
0,138,0.0
0,142,0.0
0,146,0.0
0,148,0.0
0,153,0.0
0,167,0.0
0,175,0.0
0,183,0.0
0,187,0.0
0,203,0.0
0,223,0.0
0,246,0.0
0,252,0.0
0,253,0.0
0,263,0.0
0,268,0.0
0,285,0.0
0,291,0.0
0,299,0.0
0,302,0.0
0,309,0.0
0,332,0.0
0,334,0.0
0,342,0.0
0,386,0.0
0,411,0.0
0,412,0.0
0,428,0.0
0,435,0.0
0,441,0.0
0,453,0.0
0,463,0.0
0,481,0.0
0,504,0.0
0,557,0.0
0,561,0.0
0,591,0.0
0,592,0.0
0,605,0.0
0,643,0.0
0,655,0.0
0,678,0.0
0,699,0.0
0,710,0.0
0,720,0.0
0,741,0.0
0,758,0.0
0,769,0.0
0,789,0.0
0,796,0.0
0,814,0.0
0,824,0.0
0,826,0.0
0,837,0.0
0,902,0.0
0,925,0.0
0,939,0.0
0,940,0.0
0,943,0.0
0,994,0.0
0,1009,0.0
0,1014,0.0
0,1026,0.0
0,1039,0.0
0,1046,0.0
0,1053,0.0
0,1071,0.0
0,1082,0.0
0,1163,0.0
0,1170,0.0
0,1196,0.0
0,1205,0.0
0,1206,0.0
0,1215,0.0
0,1217,0.0
0,1227,0.0
0,1254,0.0
0,1308,0.0
0,1339,0.0
0,1349,0.0
0,1357,0.0
0,1414,0.0
0,1420,0.0
0,1426,0.0
0,1569,0.0
0,1571,0.0
0,1610,0.0
0,1613,0.0
0,1635,0.0
0,1637,0.0
0,1638,0.0
0,1664,0.0
0,1668,0.0
0,1685,0.0
0,1739,0.0
0,1750,0.0
0,1762,0.0
0,1781,0.0
0,1840,0.0
0,1879,0.0
0,1904,0.0
0,1943,0.0
0,2004,0.0
0,2039,0.0
0,2059,0.0
0,2137,0.0
0,2144,0.0
0,2161,0.0
0,2198,0.0
0,2244,0.0
0,2258,0.0
0,2264,0.0
0,2280,0.0
0,2332,0.0
0,2349,0.0
0,2356,0.0
0,2385,0.0
0,2410,0.0
0,2496,0.0
0,2519,0.0
0,2524,0.0
0,2564,0.0
0,2588,0.0
0,2616,0.0
0,2690,0.0
0,2695,0.0
0,2827,0.0
0,2904,0.0
0,2917,0.0
0,2926,0.0
0,2992,0.0
0,3014,0.0
0,3029,0.0
0,3065,0.0
0,3081,0.0
0,3122,0.0
0,3160,0.0
0,3197,0.0
0,3267,0.0
0,3344,0.0
0,3345,0.0
0,3402,0.0
0,3409,0.0
0,3465,0.0
0,3489,0.0
0,3524,0.0
0,3590,0.0
0,3613,0.0
0,3692,0.0
0,3751,0.0
0,3821,0.0
0,3869,0.0
0,3939,0.0
0,3951,0.0
0,3967,0.0
0,3968,0.0
0,3997,0.0
0,4040,0.0
0,4053,0.0
0,4099,0.0
0,4111,0.0
0,4166,0.0
0,4297,0.0
0,4313,0.0
0,4354,0.0
0,4380,0.0
0,4404,0.0
0,4510,0.0
0,4569,0.0
0,4587,0.0
0,4601,0.0
0,4634,0.0
0,4703,0.0
0,4772,0.0
0,4809,0.0
0,4989,0.0
0,4994,0.0
1,5,0.0
1,7,0.0
1,10,0.0
1,14,0.0
1,16,0.0
1,18,0.0
1,19,0.0
1,20,0.0
1,23,0.0
1,27,0.0
1,28,0.0
1,31,0.0
1,42,0.0
1,47,0.0
1,49,0.0
1,54,0.0
1,59,0.0
1,67,0.0
1,77,0.0
1,83,0.0
1,87,0.0
1,89,0.0
1,93,0.0
1,95,0.0
1,96,0.0
1,116,0.0
1,133,0.0
1,136,0.0
1,165,0.0
1,177,0.0
1,181,0.0
1,192,0.0
1,212,0.0
1,237,0.0
1,262,0.0
1,267,0.0
1,284,0.0
1,285,0.0
1,287,0.0
1,337,0.0
1,349,0.0
1,385,0.0
1,405,0.0
1,413,0.0
1,517,0.0
1,533,0.0
1,536,0.0
1,586,0.0
1,590,0.0
1,608,0.0
1,626,0.0
1,631,0.0
1,652,0.0
1,689,0.0
1,696,0.0
1,759,0.0
1,802,0.0
1,831,0.0
1,852,0.0
1,868,0.0
1,872,0.0
1,949,0.0
1,960,0.0
1,966,0.0
1,987,0.0
1,1042,0.0
1,1088,0.0
1,1110,0.0
1,1123,0.0
1,1240,0.0
1,1243,0.0
1,1250,0.0
1,1268,0.0
1,1275,0.0
1,1278,0.0
1,1283,0.0
1,1351,0.0
1,1404,0.0
1,1461,0.0
1,1489,0.0
1,1495,0.0
1,1585,0.0
1,1590,0.0
1,1598,0.0
1,1616,0.0
1,1624,0.0
1,1632,0.0
1,1666,0.0
1,1670,0.0
1,1684,0.0
1,1753,0.0
1,1764,0.0
1,1796,0.0
1,1800,0.0
1,1837,0.0
1,1894,0.0
1,1917,0.0
1,1962,0.0
1,2055,0.0
1,2080,0.0
1,2137,0.0
1,2194,0.0
1,2207,0.0
1,2274,0.0
1,2336,0.0
1,2379,0.0
1,2393,0.0
1,2593,0.0
1,2599,0.0
1,2608,0.0
1,2621,0.0
1,2780,0.0
1,2823,0.0
1,2864,0.0
1,2922,0.0
1,2928,0.0
1,2984,0.0
1,3012,0.0
1,3018,0.0
1,3058,0.0
1,3113,0.0
1,3170,0.0
1,3284,0.0
1,3355,0.0
1,3553,0.0
1,3625,0.0
1,3712,0.0
1,3846,0.0
1,3901,0.0
1,3913,0.0
1,3916,0.0
1,3927,0.0
1,4022,0.0
1,4027,0.0
1,4028,0.0
1,4039,0.0
1,4130,0.0
1,4212,0.0
1,4280,0.0
1,4386,0.0
1,4409,0.0
1,4424,0.0
1,4526,0.0
1,4581,0.0
1,4649,0.0
1,4860,0.0
2,5,0.0
2,6,0.0
2,8,0.0
2,9,0.0
2,10,0.0
2,11,0.0
2,14,0.0
2,19,0.0
2,21,0.0
2,22,0.0
2,24,0.0
2,25,0.0
2,30,0.0
2,31,0.0
2,38,0.0
2,51,0.0
2,53,0.0
2,54,0.0
2,63,0.0
2,66,0.0
2,75,0.0
2,77,0.0
2,78,0.0
2,79,0.0
2,82,0.0
2,84,0.0
2,89,0.0
2,90,0.0
2,104,0.0
2,108,0.0
2,117,0.0
2,130,0.0
2,131,0.0
2,151,0.0
2,154,0.0
2,169,0.0
2,181,0.0
2,194,0.0
2,197,0.0
2,203,0.0
2,207,0.0
2,217,0.0
2,219,0.0
2,225,0.0
2,228,0.0
2,272,0.0
2,278,0.0
2,281,0.0
2,282,0.0
2,291,0.0
2,304,0.0
2,316,0.0
2,319,0.0
2,324,0.0
2,330,0.0
2,339,0.0
2,340,0.0
2,371,0.0
2,375,0.0
2,396,0.0
2,399,0.0
2,402,0.0
2,418,0.0
2,434,0.0
2,436,0.0
2,462,0.0
2,478,0.0
2,482,0.0
2,544,0.0
2,551,0.0
2,556,0.0
2,568,0.0
2,574,0.0
2,579,0.0
2,583,0.0
2,602,0.0
2,622,0.0
2,662,0.0
2,670,0.0
2,723,0.0
2,726,0.0
2,760,0.0
2,770,0.0
2,772,0.0
2,777,0.0
2,782,0.0
2,784,0.0
2,788,0.0
2,845,0.0
2,846,0.0
2,851,0.0
2,857,0.0
2,864,0.0
2,873,0.0
2,877,0.0
2,913,0.0
2,941,0.0
2,1000,0.0
2,1001,0.0
2,1006,0.0
2,1042,0.0
2,1046,0.0
2,1054,0.0
2,1081,0.0
2,1083,0.0
2,1089,0.0
2,1124,0.0
2,1132,0.0
2,1165,0.0
2,1178,0.0
2,1191,0.0
2,1199,0.0
2,1201,0.0
2,1229,0.0
2,1237,0.0
2,1240,0.0
2,1258,0.0
2,1264,0.0
2,1314,0.0
2,1321,0.0
2,1326,0.0
2,1347,0.0
2,1359,0.0
2,1385,0.0
2,1390,0.0
2,1415,0.0
2,1465,0.0
2,1475,0.0
2,1517,0.0
2,1520,0.0
2,1553,0.0
2,1554,0.0
2,1591,0.0
2,1617,0.0
2,1626,0.0
2,1628,0.0
2,1635,0.0
2,1660,0.0
2,1697,0.0
2,1717,0.0
2,1732,0.0
2,1748,0.0
2,1760,0.0
2,1784,0.0
2,1792,0.0
2,1815,0.0
2,1840,0.0
2,1865,0.0
2,1888,0.0
2,1948,0.0
2,2016,0.0
2,2044,0.0
2,2083,0.0
2,2123,0.0
2,2130,0.0
2,2146,0.0
2,2159,0.0
2,2220,0.0
2,2247,0.0
2,2287,0.0
2,2312,0.0
2,2449,0.0
2,2535,0.0
2,2543,0.0
2,2560,0.0
2,2572,0.0
2,2588,0.0
2,2615,0.0
2,2627,0.0
2,2631,0.0
2,2677,0.0
2,2734,0.0
2,2772,0.0
2,2807,0.0
2,2851,0.0
2,2875,0.0
2,2912,0.0
2,2938,0.0
2,2980,0.0
2,3009,0.0
2,3130,0.0
2,3137,0.0
2,3209,0.0
2,3233,0.0
2,3238,0.0
2,3268,0.0
2,3365,0.0
2,3428,0.0
2,3470,0.0
2,3494,0.0
2,3504,0.0
2,3528,0.0
2,3539,0.0
2,3602,0.0
2,3611,0.0
2,3726,0.0
2,3780,0.0
2,3811,0.0
2,3839,0.0
2,3883,0.0
2,3906,0.0
2,3931,0.0
2,3935,0.0
2,3981,0.0
2,4000,0.0
2,4019,0.0
2,4033,0.0
2,4046,0.0
2,4047,0.0
2,4049,0.0
2,4073,0.0
2,4076,0.0
2,4178,0.0
2,4185,0.0
2,4208,0.0
2,4224,0.0
2,4247,0.0
2,4287,0.0
2,4328,0.0
2,4384,0.0
2,4416,0.0
2,4423,0.0
2,4447,0.0
2,4451,0.0
2,4456,0.0
2,4464,0.0
2,4474,0.0
2,4506,0.0
2,4604,0.0
2,4677,0.0
2,4737,0.0
2,4744,0.0
2,4788,0.0
2,4825,0.0
2,4837,0.0
2,4901,0.0
2,4976,0.0
2,4986,0.0
3,5,0.0
3,6,0.0
3,8,0.0
3,9,0.0
3,10,0.0
3,13,0.0
3,17,0.0
3,18,0.0
3,29,0.0
3,32,0.0
3,33,0.0
3,37,0.0
3,38,0.0
3,41,0.0
3,44,0.0
3,46,0.0
3,55,0.0
3,57,0.0
3,60,0.0
3,66,0.0
3,72,0.0
3,88,0.0
3,95,0.0
3,96,0.0
3,104,0.0
