Node1,Node2,Bakry-Émery Curvature
0,1,-227.5
0,2,-190.5
0,3,-193.0
0,4,-320.0
0,5,-277.5
0,6,-280.5
0,7,-226.5
0,9,-230.0
0,10,-224.5
0,13,-180.5
0,16,-212.5
0,18,-198.5
0,22,-240.0
0,25,-205.5
0,26,-247.5
0,28,-187.0
0,29,-244.5
0,34,-183.5
0,38,-184.0
0,42,-177.0
0,43,-186.0
0,48,-210.5
0,53,-198.0
0,63,-184.0
0,65,-179.5
0,71,-176.0
0,81,-179.5
0,87,-190.0
0,88,-183.0
0,94,-187.5
0,99,-171.5
0,104,-170.5
0,120,-198.0
0,127,-187.5
0,133,-169.5
0,139,-190.5
0,141,-165.0
0,145,-167.5
0,154,-194.5
0,156,-171.5
0,163,-175.0
0,171,-176.5
0,174,-175.0
0,186,-173.5
0,197,-185.0
0,198,-172.5
0,212,-178.0
0,233,-172.0
0,234,-166.5
0,237,-176.0
0,264,-166.5
0,286,-167.5
0,300,-171.5
0,308,-170.5
0,329,-184.5
0,339,-166.0
0,342,-162.0
0,344,-175.0
0,361,-172.5
0,373,-176.5
0,398,-164.0
0,407,-168.0
0,423,-168.5
0,425,-169.5
0,436,-163.0
0,451,-171.0
0,462,-163.0
0,465,-166.5
0,476,-173.0
0,492,-165.0
0,495,-162.5
0,505,-166.0
0,509,-167.5
0,512,-163.0
0,526,-166.0
0,528,-168.5
0,532,-168.5
0,533,-169.5
0,542,-166.5
0,574,-174.5
0,582,-168.5
0,584,-170.5
0,585,-163.5
0,616,-164.5
0,629,-167.0
0,643,-165.5
0,653,-165.0
0,661,-163.0
0,675,-165.0
0,743,-167.5
0,804,-164.0
0,815,-174.0
0,824,-167.5
0,826,-162.0
0,835,-167.0
0,851,-164.5
0,868,-163.5
0,900,-163.0
0,901,-169.0
0,902,-163.5
0,909,-165.0
0,921,-168.0
0,927,-162.0
0,963,-167.5
0,966,-165.5
0,972,-165.0
0,978,-166.0
0,984,-166.0
0,1020,-164.5
0,1021,-162.0
0,1038,-163.5
0,1053,-165.5
0,1075,-161.5
0,1133,-163.0
0,1148,-164.5
0,1153,-163.5
0,1175,-165.0
0,1189,-168.0
0,1194,-164.0
0,1205,-168.0
0,1256,-165.0
0,1269,-162.5
0,1298,-161.5
0,1306,-165.5
0,1327,-162.0
0,1336,-166.0
0,1345,-163.5
0,1369,-162.5
0,1501,-162.5
0,1510,-168.0
0,1556,-165.5
0,1562,-161.5
0,1565,-163.5
0,1623,-162.5
0,1638,-163.0
0,1653,-162.5
0,1677,-163.0
0,1679,-164.0
0,1681,-163.0
0,1717,-163.5
0,1744,-165.0
0,1788,-164.0
0,1801,-162.0
0,1824,-162.0
0,1889,-164.0
0,1894,-161.5
0,1913,-165.5
0,1921,-166.5
0,1992,-162.0
0,2056,-161.0
0,2066,-168.5
0,2112,-163.0
0,2126,-162.0
0,2170,-162.0
0,2238,-163.5
0,2251,-163.5
0,2252,-161.0
0,2274,-167.5
0,2299,-162.5
0,2343,-163.5
0,2347,-164.0
0,2353,-163.5
0,2423,-161.5
0,2443,-161.0
0,2454,-162.5
0,2455,-162.5
0,2473,-161.5
0,2549,-162.5
0,2564,-165.5
0,2609,-164.5
0,2724,-161.5
0,2733,-162.0
0,2737,-163.0
0,2799,-161.5
0,2869,-164.5
0,2880,-162.5
0,2937,-161.0
0,2970,-164.5
0,3009,-161.5
0,3091,-165.0
0,3152,-161.5
0,3165,-163.5
0,3288,-163.5
0,3301,-162.0
0,3347,-162.0
0,3380,-162.5
0,3390,-162.0
0,3451,-161.0
0,3453,-164.0
0,3456,-161.5
0,3461,-162.0
0,3556,-162.0
0,3641,-162.0
0,3702,-162.5
0,3722,-161.5
0,3764,-162.0
0,3766,-161.5
0,3840,-163.0
0,3879,-164.5
0,3919,-164.0
0,4062,-165.0
0,4099,-162.0
0,4141,-164.0
0,4175,-162.5
0,4177,-163.0
0,4196,-162.5
0,4258,-162.0
0,4262,-161.0
0,4286,-163.0
0,4307,-161.0
0,4312,-162.5
0,4418,-161.5
0,4487,-162.0
0,4491,-162.0
0,4493,-161.5
0,4587,-162.0
0,4630,-163.0
0,4631,-163.0
0,4651,-161.5
0,4716,-163.5
0,4761,-163.0
0,4852,-161.5
0,4868,-162.5
0,4902,-161.5
0,4927,-162.5
0,5018,-163.0
0,5045,-161.0
0,5054,-161.5
0,5061,-161.5
0,5118,-161.0
0,5134,-161.0
0,5135,-161.0
0,5208,-161.5
0,5210,-162.5
0,5342,-161.5
0,5364,-161.5
0,5371,-163.0
0,5473,-163.5
0,5539,-163.0
0,5563,-161.5
0,5576,-163.0
0,5578,-162.0
0,5622,-161.0
0,5687,-162.0
0,5723,-161.0
0,5750,-161.5
0,5926,-161.0
0,5934,-162.0
0,6016,-161.0
0,6054,-161.0
0,6058,-161.5
0,6172,-161.0
0,6194,-162.0
0,6346,-161.0
0,6365,-161.5
0,6513,-162.0
0,6540,-161.5
0,6542,-162.0
0,6650,-162.0
0,6709,-161.5
0,6829,-161.0
0,6848,-161.0
0,6880,-161.0
0,6971,-161.0
0,6981,-161.0
0,7139,-161.0
0,7213,-161.0
0,7275,-162.0
0,7316,-161.0
0,7382,-161.5
0,7496,-162.0
0,7512,-161.0
0,7515,-161.0
0,7610,-161.0
0,7665,-161.0
0,7821,-161.0
0,7841,-161.0
0,7905,-161.0
0,7935,-161.0
0,7972,-161.0
0,8052,-161.0
0,8122,-161.0
0,8158,-161.5
0,8272,-161.0
0,8298,-161.0
0,8330,-161.0
0,8336,-161.0
0,8360,-161.5
0,8386,-161.0
0,8415,-161.5
0,8487,-161.5
0,8598,-161.5
0,8661,-161.0
0,8701,-161.0
0,8769,-161.5
0,8816,-161.5
0,8870,-161.0
0,8894,-161.0
0,8902,-161.0
0,8917,-161.0
0,8963,-161.0
0,8982,-161.0
0,9011,-161.0
0,9062,-161.5
0,9116,-161.0
0,9149,-161.0
0,9158,-161.0
0,9221,-161.5
0,9303,-161.0
0,9323,-161.0
0,9385,-161.0
0,9460,-161.0
0,9467,-161.0
0,9471,-161.0
0,9500,-161.0
0,9544,-161.0
0,9657,-161.0
0,9681,-161.0
0,9720,-161.0
0,9726,-161.0
0,9768,-161.0
0,9830,-161.0
0,9841,-161.0
0,9906,-161.5
1,5,-184.0
1,6,-187.0
1,10,-131.0
1,13,-87.0
1,15,-124.5
1,19,-95.0
1,21,-127.0
1,36,-121.5
1,39,-85.5
1,46,-85.0
1,53,-104.5
1,61,-98.0
1,64,-124.0
1,79,-81.5
1,81,-86.0
1,88,-89.5
1,116,-76.0
1,183,-86.5
1,184,-78.0
1,206,-74.5
1,208,-81.0
1,236,-80.0
1,244,-73.0
1,257,-79.0
1,266,-82.0
1,283,-79.5
1,440,-73.5
1,454,-74.0
1,462,-69.5
1,522,-76.5
1,541,-82.0
1,546,-73.0
1,562,-72.0
1,564,-76.0
1,576,-81.0
1,630,-75.5
1,708,-72.0
1,800,-70.5
1,857,-70.0
1,917,-74.0
1,919,-73.0
1,1096,-71.5
1,1106,-72.0
1,1199,-71.0
1,1233,-76.0
1,1244,-72.0
1,1255,-72.5
1,1360,-71.0
1,1399,-69.5
1,1421,-69.5
1,1422,-70.0
1,1427,-70.5
1,1428,-68.5
1,1435,-69.0
1,1450,-68.0
1,1574,-70.5
1,1607,-70.5
1,1623,-69.0
1,1631,-72.5
1,1706,-74.5
1,1714,-71.0
1,1924,-68.0
1,1948,-70.0
1,2057,-71.0
1,2098,-71.0
1,2222,-68.0
1,2268,-68.5
1,2478,-68.5
1,2571,-69.5
1,2677,-68.0
1,2685,-68.0
1,2790,-69.5
1,2857,-69.5
1,2931,-69.0
1,2967,-69.5
1,3033,-69.5
1,3077,-68.5
1,3107,-68.5
1,3191,-68.5
1,3422,-68.0
1,3524,-68.0
1,3577,-68.0
1,3587,-68.5
1,3602,-67.5
1,3795,-70.5
1,3932,-70.5
1,3955,-68.5
1,4155,-67.5
1,4270,-69.5
1,4505,-67.5
1,4747,-67.5
1,4754,-69.5
1,4858,-68.0
1,4941,-68.5
1,4951,-68.0
1,4960,-68.5
1,4978,-68.0
1,5141,-68.0
1,5446,-68.0
1,5549,-67.5
1,5594,-70.5
1,5607,-67.5
1,5718,-68.0
1,5804,-69.0
1,6097,-68.0
1,6108,-68.5
1,6260,-69.5
1,6369,-69.0
1,6370,-68.0
1,6687,-67.5
1,6824,-69.0
1,6915,-67.5
1,6965,-69.0
1,7024,-68.5
1,7154,-67.5
1,7356,-67.5
1,7827,-68.0
1,7897,-67.5
1,7940,-67.5
1,7942,-68.0
1,7981,-68.0
1,8206,-67.5
1,8285,-67.5
1,8337,-67.5
1,8663,-67.5
1,8767,-67.5
1,8783,-67.5
1,8868,-67.5
1,9330,-67.5
1,9418,-67.5
1,9500,-67.5
1,9598,-67.5
1,9690,-67.5
1,9698,-67.5
1,9702,-68.0
1,9823,-67.5
2,9,-99.5
2,27,-48.5
2,40,-62.0
2,59,-47.0
2,66,-67.0
2,75,-51.0
2,175,-32.5
2,192,-46.0
2,227,-54.5
2,327,-40.0
2,338,-35.5
2,351,-46.5
2,363,-37.0
2,417,-37.0
2,429,-43.0
2,450,-37.0
2,453,-35.0
2,516,-34.5
2,527,-34.0
2,534,-35.5
2,556,-36.0
2,570,-36.5
2,596,-36.0
2,631,-38.5
2,806,-36.5
2,834,-38.0
2,859,-41.5
2,889,-34.5
2,1018,-35.5
2,1041,-37.0
2,1097,-39.5
2,1137,-37.0
2,1192,-37.5
2,1614,-32.5
2,1733,-33.5
2,1752,-33.5
2,1968,-36.5
2,2027,-30.5
2,2290,-33.0
2,2632,-32.0
2,2839,-31.0
2,3243,-31.5
2,3357,-30.5
2,3370,-31.0
2,3677,-33.5
2,4209,-33.0
2,4555,-31.0
2,4675,-32.0
2,4691,-30.5
2,5002,-31.0
2,5169,-32.0
2,5249,-30.5
2,5546,-30.5
2,5759,-30.5
2,5878,-31.0
2,5893,-31.0
2,7561,-30.5
2,8498,-31.0
2,9095,-30.5
2,9186,-30.5
2,9247,-30.5
2,9612,-30.5
3,5,-149.5
3,16,-84.5
