Node1,Node2,Ollivier-Ricci Curvature
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,8,0.0
0,18,0.0
0,25,0.0
0,30,0.0
0,45,0.0
0,48,0.0
0,50,0.0
0,74,0.0
0,101,0.0
0,104,0.0
0,113,0.0
0,136,0.0
0,139,0.0
0,154,0.0
0,155,0.0
0,162,0.0
0,171,0.0
0,196,0.0
0,253,0.0
0,259,0.0
0,281,0.0
0,307,0.0
0,313,0.0
0,330,0.0
0,349,0.0
0,384,0.0
0,399,0.0
0,429,0.0
0,457,0.0
0,469,0.0
0,471,0.0
0,478,0.0
0,549,0.0
0,554,0.0
0,566,0.0
0,576,0.0
0,588,0.0
0,590,0.0
0,598,0.0
0,623,0.0
0,642,0.0
0,652,0.0
0,657,0.0
0,693,0.0
0,713,0.0
0,753,0.0
0,849,0.0
0,965,0.0
0,976,0.0
1,3,0.0
1,5,0.0
1,7,0.0
1,17,0.0
1,32,0.0
1,36,0.0
1,38,0.0
1,39,0.0
1,40,0.0
1,44,0.0
1,52,0.0
1,56,0.0
1,60,0.0
1,68,0.0
1,80,0.0
1,86,0.0
1,87,0.0
1,126,0.0
1,127,0.0
1,129,0.0
1,150,0.0
1,168,0.0
1,175,0.0
1,266,0.0
1,279,0.0
1,296,0.0
1,299,0.0
1,312,0.0
1,344,0.0
1,359,0.0
1,374,0.0
1,510,0.0
1,535,0.0
1,622,0.0
1,663,0.0
1,666,0.0
1,686,0.0
1,759,0.0
1,760,0.0
1,800,0.0
1,876,0.0
1,884,0.0
1,951,0.0
1,956,0.0
1,978,0.0
2,14,0.0
2,46,0.0
2,53,0.0
2,90,0.0
2,92,0.0
2,169,0.0
2,181,0.0
2,187,0.0
2,201,0.0
2,254,0.0
2,268,0.0
2,297,0.0
2,329,0.0
2,331,0.0
2,379,0.0
2,383,0.0
2,500,0.0
2,524,0.0
2,760,0.0
2,776,0.0
2,795,0.0
2,823,0.0
3,4,0.0
3,7,0.0
3,9,0.0
3,10,0.0
3,13,0.0
3,14,0.0
3,21,0.0
3,25,0.0
3,31,0.0
3,44,0.0
3,85,0.0
3,100,0.0
3,104,0.0
3,113,0.0
3,115,0.0
3,127,0.0
3,149,0.0
3,151,0.0
3,162,0.0
3,164,0.0
3,173,0.0
3,279,0.0
3,324,0.0
3,328,0.0
3,340,0.0
3,361,0.0
3,362,0.0
3,384,0.0
3,392,0.0
3,397,0.0
3,406,0.0
3,414,0.0
3,452,0.0
3,515,0.0
3,563,0.0
3,645,0.0
3,691,0.0
3,750,0.0
3,774,0.0
3,796,0.0
3,802,0.0
3,839,0.0
3,868,0.0
3,973,0.0
3,975,0.0
4,6,0.0
4,10,0.0
4,19,0.0
4,42,0.0
4,55,0.0
4,69,0.0
4,75,0.0
4,84,0.0
4,93,0.0
4,107,0.0
4,109,0.0
4,115,0.0
4,165,0.0
4,184,0.0
4,192,0.0
4,197,0.0
4,238,0.0
4,247,0.0
4,294,0.0
4,327,0.0
4,343,0.0
4,357,0.0
4,374,0.0
4,406,0.0
4,453,0.0
4,473,0.0
4,507,0.0
4,515,0.0
4,587,0.0
4,600,0.0
4,608,0.0
4,615,0.0
4,626,0.0
4,678,0.0
4,692,0.0
4,726,0.0
4,767,0.0
4,789,0.0
4,926,0.0
5,6,0.0
5,11,0.0
5,12,0.0
5,16,0.0
5,19,0.0
5,20,0.0
5,22,0.0
5,29,0.0
5,60,0.0
5,89,0.0
5,92,0.0
5,97,0.0
5,145,0.0
5,147,0.0
5,180,0.0
5,181,0.0
5,182,0.0
5,191,0.0
5,195,0.0
5,203,0.0
5,213,0.0
5,244,0.0
5,256,0.0
5,263,0.0
5,273,0.0
5,288,0.0
5,308,0.0
5,341,0.0
5,378,0.0
5,444,0.0
5,537,0.0
5,552,0.0
5,577,0.0
5,637,0.0
5,661,0.0
5,665,0.0
5,720,0.0
5,834,0.0
5,910,0.0
5,958,0.0
5,968,0.0
8,6,0.0
8,33,0.0
8,59,0.0
8,88,0.0
8,190,0.0
8,217,0.0
8,246,0.0
8,336,0.0
8,468,0.0
8,516,0.0
8,625,0.0
8,685,0.0
18,17,0.0
18,41,0.0
18,49,0.0
18,80,0.0
18,82,0.0
18,119,0.0
18,145,0.0
18,180,0.0
18,243,0.0
18,400,0.0
18,472,0.0
18,480,0.0
18,506,0.0
18,532,0.0
18,726,0.0
18,798,0.0
18,802,0.0
18,842,0.0
18,866,0.0
25,29,0.0
25,232,0.0
25,270,0.0
25,319,0.0
25,356,0.0
25,462,0.0
25,543,0.0
25,567,0.0
25,589,0.0
25,619,0.0
25,724,0.0
25,768,0.0
25,898,0.0
30,17,0.0
30,35,0.0
30,37,0.0
30,39,0.0
30,66,0.0
30,79,0.0
30,97,0.0
30,107,0.0
30,133,0.0
30,182,0.0
30,211,0.0
30,245,0.0
30,259,0.0
30,334,0.0
30,360,0.0
30,431,0.0
30,485,0.0
30,526,0.0
30,729,0.0
30,758,0.0
30,782,0.0
30,911,0.0
30,919,0.0
45,28,0.0
45,163,0.0
45,931,0.0
48,28,0.0
48,54,0.0
48,65,0.0
48,74,0.0
48,136,0.0
48,140,0.0
48,563,0.0
48,656,0.0
50,10,0.0
50,90,0.0
50,517,0.0
50,525,0.0
74,644,0.0
74,974,0.0
101,31,0.0
101,192,0.0
104,156,0.0
104,164,0.0
104,214,0.0
104,247,0.0
104,309,0.0
104,799,0.0
113,124,0.0
136,556,0.0
139,38,0.0
154,6,0.0
154,171,0.0
154,179,0.0
154,495,0.0
154,815,0.0
154,922,0.0
154,924,0.0
154,984,0.0
155,65,0.0
155,209,0.0
155,492,0.0
162,166,0.0
162,463,0.0
162,481,0.0
162,493,0.0
162,532,0.0
171,341,0.0
171,401,0.0
196,168,0.0
196,273,0.0
253,14,0.0
253,420,0.0
253,426,0.0
259,562,0.0
259,646,0.0
259,830,0.0
259,951,0.0
281,68,0.0
281,415,0.0
281,971,0.0
307,279,0.0
307,804,0.0
313,24,0.0
313,725,0.0
330,246,0.0
330,460,0.0
349,264,0.0
349,405,0.0
399,17,0.0
399,490,0.0
399,783,0.0
399,851,0.0
399,966,0.0
429,64,0.0
457,444,0.0
469,158,0.0
471,225,0.0
478,13,0.0
549,337,0.0
549,674,0.0
549,675,0.0
549,861,0.0
554,368,0.0
554,634,0.0
554,648,0.0
554,755,0.0
554,831,0.0
566,29,0.0
576,145,0.0
588,19,0.0
588,757,0.0
588,820,0.0
590,210,0.0
590,599,0.0
598,28,0.0
623,577,0.0
623,818,0.0
642,26,0.0
652,149,0.0
657,288,0.0
693,487,0.0
693,840,0.0
713,117,0.0
753,110,0.0
849,740,0.0
965,504,0.0
976,463,0.0
7,15,0.0
7,16,0.0
7,31,0.0
7,33,0.0
7,61,0.0
7,64,0.0
7,71,0.0
7,120,0.0
7,152,0.0
7,218,0.0
7,237,0.0
7,243,0.0
7,276,0.0
7,289,0.0
7,296,0.0
7,357,0.0
7,382,0.0
7,434,0.0
7,488,0.0
7,494,0.0
7,627,0.0
7,643,0.0
7,707,0.0
7,764,0.0
7,913,0.0
7,938,0.0
7,990,0.0
17,6,0.0
17,20,0.0
17,34,0.0
17,63,0.0
17,99,0.0
17,118,0.0
17,132,0.0
17,158,0.0
17,188,0.0
17,193,0.0
17,223,0.0
17,236,0.0
17,248,0.0
17,255,0.0
17,284,0.0
17,317,0.0
17,383,0.0
17,421,0.0
17,444,0.0
17,479,0.0
17,622,0.0
17,694,0.0
17,984,0.0
32,26,0.0
32,42,0.0
32,76,0.0
32,111,0.0
32,125,0.0
32,227,0.0
32,650,0.0
32,749,0.0
36,34,0.0
36,67,0.0
36,68,0.0
36,272,0.0
36,376,0.0
36,517,0.0
36,728,0.0
36,972,0.0
38,27,0.0
38,78,0.0
38,87,0.0
38,89,0.0
38,149,0.0
38,170,0.0
38,211,0.0
38,220,0.0
38,283,0.0
38,513,0.0
38,514,0.0
38,666,0.0
38,678,0.0
38,706,0.0
38,996,0.0
39,105,0.0
39,216,0.0
39,228,0.0
39,233,0.0
39,319,0.0
39,342,0.0
39,497,0.0
39,555,0.0
40,6,0.0
40,83,0.0
40,202,0.0
40,463,0.0
40,734,0.0
40,855,0.0
44,102,0.0
44,112,0.0
44,160,0.0
44,518,0.0
44,522,0.0
44,988,0.0
52,26,0.0
52,337,0.0
52,455,0.0
52,538,0.0
52,567,0.0
52,872,0.0
52,927,0.0
52,989,0.0
56,13,0.0
56,157,0.0
56,176,0.0
56,316,0.0
56,710,0.0
60,96,0.0
60,265,0.0
60,747,0.0
68,108,0.0
68,118,0.0
68,442,0.0
68,926,0.0
68,931,0.0
80,234,0.0
80,290,0.0
80,314,0.0
80,405,0.0
80,461,0.0
80,789,0.0
86,37,0.0
86,941,0.0
87,228,0.0
87,643,0.0
87,667,0.0
126,35,0.0
126,270,0.0
126,271,0.0
126,306,0.0
126,407,0.0
126,613,0.0
126,732,0.0
126,850,0.0
127,172,0.0
127,260,0.0
127,569,0.0
127,857,0.0
127,939,0.0
127,942,0.0
129,54,0.0
129,174,0.0
129,295,0.0
129,833,0.0
150,99,0.0
150,304,0.0
150,358,0.0
150,593,0.0
150,672,0.0
168,19,0.0
168,204,0.0
168,224,0.0
168,252,0.0
168,292,0.0
168,394,0.0
168,715,0.0
175,9,0.0
175,223,0.0
175,302,0.0
175,366,0.0
175,536,0.0
175,632,0.0
266,31,0.0
266,318,0.0
266,348,0.0
266,367,0.0
266,376,0.0
266,900,0.0
296,624,0.0
299,13,0.0
299,377,0.0
299,810,0.0
299,977,0.0
312,282,0.0
312,450,0.0
312,509,0.0
312,548,0.0
344,111,0.0
344,453,0.0
359,205,0.0
510,402,0.0
535,200,0.0
535,904,0.0
622,826,0.0
663,352,0.0
686,518,0.0
759,745,0.0
759,811,0.0
759,863,0.0
800,201,0.0
876,483,0.0
884,527,0.0
956,215,0.0
978,26,0.0
14,15,0.0
14,21,0.0
14,22,0.0
14,34,0.0
14,49,0.0
14,70,0.0
14,81,0.0
14,98,0.0
14,106,0.0
14,146,0.0
14,177,0.0
14,212,0.0
14,221,0.0
14,229,0.0
14,286,0.0
14,289,0.0
14,295,0.0
14,327,0.0
14,351,0.0
14,371,0.0
14,454,0.0
14,456,0.0
14,501,0.0
14,502,0.0
14,856,0.0
14,920,0.0
14,945,0.0
14,947,0.0
14,969,0.0
46,6,0.0
46,57,0.0
46,141,0.0
46,178,0.0
46,205,0.0
46,277,0.0
46,380,0.0
46,387,0.0
53,33,0.0
53,55,0.0
53,57,0.0
53,94,0.0
53,177,0.0
53,205,0.0
53,206,0.0
