Node1,Node2,Forman-Ricci Curvature
0,1,-251
0,2,-329
0,3,-359
0,4,-301
0,5,-347
0,7,-276
0,8,-495
0,9,-283
0,10,-265
0,11,-258
0,17,-336
0,35,-231
0,41,-231
0,42,-344
0,59,-224
0,67,-228
0,75,-246
0,86,-207
0,98,-203
0,105,-235
0,113,-214
0,130,-230
0,159,-246
0,162,-276
0,167,-203
0,206,-219
0,225,-213
0,282,-217
0,283,-207
0,305,-226
0,340,-223
0,350,-217
0,363,-212
0,371,-219
0,384,-213
0,395,-204
0,396,-216
0,424,-211
0,442,-208
0,478,-211
0,490,-211
0,507,-203
0,514,-206
0,548,-208
0,623,-213
0,633,-222
0,643,-205
0,714,-218
0,728,-200
0,736,-203
0,770,-201
0,977,-215
0,987,-211
0,1026,-210
0,1057,-207
0,1061,-211
0,1082,-210
0,1089,-204
0,1099,-204
0,1156,-206
0,1161,-205
0,1178,-201
0,1188,-208
0,1213,-207
0,1229,-205
0,1233,-214
0,1372,-200
0,1412,-202
0,1467,-202
0,1489,-201
0,1527,-206
0,1571,-201
0,1597,-212
0,1608,-204
0,1658,-216
0,1705,-205
0,1783,-204
0,1803,-205
0,1820,-200
0,1936,-206
0,1963,-206
0,1994,-203
0,2032,-204
0,2138,-202
0,2175,-204
0,2196,-201
0,2306,-203
0,2308,-207
0,2357,-203
0,2368,-201
0,2480,-207
0,2486,-200
0,2556,-206
0,2599,-201
0,2645,-201
0,2690,-205
0,2877,-204
0,2897,-204
0,2930,-204
0,2948,-200
0,2997,-202
0,2998,-201
0,3044,-201
0,3083,-204
0,3130,-205
0,3259,-201
0,3358,-203
0,3380,-200
0,3381,-202
0,3446,-203
0,3557,-205
0,3608,-202
0,3674,-204
0,3771,-200
0,3803,-200
0,3813,-203
0,3932,-202
0,4018,-201
0,4168,-203
0,4180,-203
0,4279,-203
0,4287,-208
0,4381,-200
0,4425,-200
0,4480,-201
0,4516,-202
0,4614,-200
0,4715,-201
0,4731,-202
0,4844,-206
0,4869,-203
0,4949,-200
0,4975,-200
0,5119,-202
0,5139,-200
0,5161,-200
0,5171,-200
0,5181,-201
0,5214,-200
0,5340,-201
0,5482,-200
0,5520,-200
